user_id,gender,age_group,interest_categories,persona
2586,女,25-30岁,运动|音乐|美食|游戏,运动乐活型
2587,男,25-30岁,音乐|运动|美食,运动乐活型
2588,女,31-40岁,动漫|宠物,动漫二次元型
2589,男,18岁以下,宠物|动漫,动漫二次元型
2590,女,25-30岁,搞笑|音乐,宅文化型
2591,女,31-40岁,宠物|生活|动漫|学习,动漫二次元型
2592,男,40岁以上,音乐|运动|游戏|美食,运动乐活型
2593,女,40岁以上,音乐|美食|运动,运动乐活型
2594,男,31-40岁,动漫|宠物,动漫二次元型
2595,女,18-24岁,宠物|动漫,动漫二次元型
2596,女,18-24岁,音乐|运动|游戏,运动乐活型
2597,女,40岁以上,搞笑|音乐,宅文化型
2598,女,25-30岁,搞笑|游戏|音乐,宅文化型
2599,男,40岁以上,学习|科技|搞笑,进步青年型
2600,女,40岁以上,游戏|搞笑|动漫,宅文化型
2601,女,18岁以下,学习|科技|搞笑,进步青年型
2602,男,40岁以上,美食|生活|运动,生活家型
2603,女,40岁以上,美食|生活|科技,生活家型
2604,男,18-24岁,生活|美食,生活家型
2605,男,18-24岁,运动|音乐|游戏|美食,运动乐活型
2606,男,18岁以下,运动|游戏|美食,运动乐活型
2607,男,40岁以上,运动|音乐,运动乐活型
2608,女,31-40岁,搞笑|动漫|音乐,宅文化型
2609,女,25-30岁,动漫|宠物|学习|生活,动漫二次元型
2610,女,18-24岁,学习|科技,进步青年型
2611,女,31-40岁,运动|美食|音乐,运动乐活型
2612,男,31-40岁,美食|科技|生活,生活家型
2613,女,40岁以上,运动|美食|游戏,运动乐活型
2614,女,31-40岁,游戏|搞笑|音乐,宅文化型
2615,男,25-30岁,游戏|搞笑,宅文化型
2616,女,31-40岁,美食|科技|运动|生活,生活家型
2617,女,18-24岁,学习|科技|搞笑|宠物,进步青年型
2618,女,31-40岁,搞笑|动漫|音乐|游戏,宅文化型
2619,女,18岁以下,科技|搞笑|学习,进步青年型
2620,女,18-24岁,运动|音乐|游戏|美食,运动乐活型
2621,女,40岁以上,生活|科技|运动,生活家型
2622,男,18岁以下,动漫|宠物|生活|学习,动漫二次元型
2623,男,40岁以上,学习|搞笑|宠物|科技,进步青年型
2624,女,40岁以上,运动|音乐,运动乐活型
2625,女,40岁以上,宠物|动漫|生活|学习,动漫二次元型
2626,男,18-24岁,游戏|动漫|音乐,宅文化型
2627,女,25-30岁,科技|搞笑|宠物|学习,进步青年型
2628,女,40岁以上,搞笑|游戏|动漫,宅文化型
2629,女,31-40岁,生活|美食,生活家型
2630,男,18岁以下,运动|游戏|音乐|美食,运动乐活型
2631,女,40岁以上,学习|科技|搞笑|宠物,进步青年型
2632,女,18岁以下,音乐|运动|美食|游戏,运动乐活型
2633,男,18岁以下,音乐|游戏,运动乐活型
2634,女,18岁以下,搞笑|动漫,宅文化型
2635,女,31-40岁,运动|音乐|游戏|美食,运动乐活型
2636,男,40岁以上,音乐|运动|美食|游戏,运动乐活型
2637,男,18-24岁,学习|科技|宠物,进步青年型
2638,男,40岁以上,生活|美食|科技|运动,生活家型
2639,女,31-40岁,运动|音乐,运动乐活型
2640,男,31-40岁,游戏|搞笑|动漫,宅文化型
2641,男,18-24岁,游戏|搞笑|音乐,宅文化型
2642,女,31-40岁,学习|搞笑|宠物,进步青年型
2643,女,18岁以下,动漫|宠物,动漫二次元型
2644,女,18岁以下,生活|美食|科技|运动,生活家型
2645,男,40岁以上,游戏|搞笑,宅文化型
2646,女,31-40岁,运动|音乐,运动乐活型
2647,女,40岁以上,动漫|宠物|生活,动漫二次元型
2648,男,18岁以下,游戏|搞笑|动漫|音乐,宅文化型
2649,男,25-30岁,动漫|生活|学习,动漫二次元型
2650,男,18岁以下,运动|音乐|游戏,运动乐活型
2651,女,31-40岁,科技|学习|宠物,进步青年型
2652,女,25-30岁,动漫|学习,动漫二次元型
2653,男,40岁以上,生活|美食,生活家型
2654,女,40岁以上,生活|美食|运动,生活家型
2655,女,18-24岁,美食|生活,生活家型
2656,男,18岁以下,学习|科技|宠物,进步青年型
2657,男,18岁以下,美食|生活,生活家型
2658,女,40岁以上,运动|音乐,运动乐活型
2659,男,18岁以下,音乐|游戏,运动乐活型
2660,男,40岁以上,美食|生活|运动|科技,生活家型
2661,女,25-30岁,搞笑|游戏,宅文化型
2662,女,18岁以下,搞笑|动漫|游戏|音乐,宅文化型
2663,女,18-24岁,美食|生活|科技,生活家型
2664,女,18岁以下,宠物|动漫|学习|生活,动漫二次元型
2665,女,18岁以下,搞笑|动漫|音乐,宅文化型
2666,女,40岁以上,生活|运动,生活家型
2667,女,31-40岁,动漫|宠物|学习|生活,动漫二次元型
2668,男,25-30岁,学习|宠物|科技,进步青年型
2669,女,18-24岁,学习|宠物|搞笑|科技,进步青年型
2670,男,40岁以上,搞笑|游戏|动漫|音乐,宅文化型
2671,女,25-30岁,搞笑|音乐|动漫|游戏,宅文化型
2672,女,18-24岁,运动|美食,运动乐活型
2673,女,18-24岁,生活|美食,生活家型
2674,女,25-30岁,游戏|搞笑|音乐,宅文化型
2675,男,18岁以下,科技|学习|搞笑,进步青年型
2676,男,40岁以上,动漫|宠物|学习,动漫二次元型
2677,女,25-30岁,生活|科技|美食|运动,生活家型
2678,女,31-40岁,生活|科技|美食|运动,生活家型
2679,男,18岁以下,宠物|动漫|学习,动漫二次元型
2680,男,25-30岁,宠物|动漫|生活,动漫二次元型
2681,女,18-24岁,动漫|宠物|学习,动漫二次元型
2682,女,31-40岁,动漫|宠物|学习,动漫二次元型
2683,男,40岁以上,科技|学习,进步青年型
2684,男,40岁以上,音乐|运动,运动乐活型
2685,女,25-30岁,游戏|搞笑|音乐,宅文化型
2686,男,31-40岁,搞笑|动漫|音乐|游戏,宅文化型
2687,男,25-30岁,宠物|生活|学习|动漫,动漫二次元型
2688,女,18-24岁,搞笑|游戏|音乐,宅文化型
2689,女,18岁以下,搞笑|游戏|动漫|音乐,宅文化型
2690,女,40岁以上,音乐|美食,运动乐活型
2691,男,25-30岁,音乐|运动|美食,运动乐活型
2692,女,31-40岁,生活|美食|运动|科技,生活家型
2693,女,31-40岁,科技|宠物|搞笑|学习,进步青年型
2694,男,31-40岁,美食|运动,生活家型
2695,女,25-30岁,游戏|搞笑|音乐|动漫,宅文化型
2696,男,40岁以上,音乐|运动,运动乐活型
2697,女,18岁以下,动漫|生活,动漫二次元型
2698,女,18岁以下,美食|生活|运动|科技,生活家型
2699,男,18岁以下,学习|科技,进步青年型
2700,男,18岁以下,美食|科技|生活|运动,生活家型
2701,男,31-40岁,宠物|生活|学习|动漫,动漫二次元型
2702,女,40岁以上,宠物|生活,动漫二次元型
2703,女,40岁以上,游戏|音乐,宅文化型
2704,男,31-40岁,生活|运动|科技,生活家型
2705,男,25-30岁,美食|生活,生活家型
2706,男,18-24岁,美食|生活|运动,生活家型
2707,女,18岁以下,搞笑|音乐|游戏,宅文化型
2708,男,25-30岁,动漫|宠物|生活|学习,动漫二次元型
2709,女,18岁以下,学习|科技|宠物|搞笑,进步青年型
2710,女,31-40岁,美食|科技|生活,生活家型
2711,女,18-24岁,动漫|宠物|生活|学习,动漫二次元型
2712,男,18-24岁,美食|生活|科技|运动,生活家型
2713,男,40岁以上,学习|搞笑|科技|宠物,进步青年型
2714,男,25-30岁,生活|运动,生活家型
2715,女,25-30岁,搞笑|游戏|音乐|动漫,宅文化型
2716,男,25-30岁,宠物|动漫|学习,动漫二次元型
2717,女,18-24岁,动漫|宠物,动漫二次元型
2718,女,18岁以下,运动|音乐|美食|游戏,运动乐活型
2719,女,25-30岁,科技|学习,进步青年型
2720,男,40岁以上,音乐|运动,运动乐活型
2721,男,25-30岁,宠物|学习|动漫,动漫二次元型
2722,男,18-24岁,运动|音乐,运动乐活型
2723,女,25-30岁,宠物|动漫,动漫二次元型
2724,女,31-40岁,搞笑|游戏,宅文化型
2725,女,18-24岁,宠物|学习|动漫,动漫二次元型
2726,女,18-24岁,搞笑|音乐,宅文化型
2727,女,40岁以上,运动|游戏|美食,运动乐活型
2728,男,18岁以下,音乐|运动|美食,运动乐活型
2729,男,40岁以上,生活|美食|运动,生活家型
2730,女,18岁以下,游戏|搞笑|动漫,宅文化型
2731,男,40岁以上,科技|宠物|搞笑,进步青年型
2732,女,25-30岁,美食|生活,生活家型
2733,女,40岁以上,动漫|生活|宠物|学习,动漫二次元型
2734,女,31-40岁,美食|运动|生活,生活家型
2735,男,31-40岁,宠物|生活|动漫|学习,动漫二次元型
2736,男,18-24岁,游戏|搞笑|音乐,宅文化型
2737,男,25-30岁,音乐|运动|游戏,运动乐活型
2738,女,31-40岁,游戏|搞笑,宅文化型
2739,男,31-40岁,美食|生活|运动|科技,生活家型
2740,女,18岁以下,学习|宠物,进步青年型
2741,男,40岁以上,学习|科技|搞笑,进步青年型
2742,男,18-24岁,生活|美食,生活家型
2743,男,31-40岁,运动|音乐,运动乐活型
2744,男,31-40岁,美食|科技|生活|运动,生活家型
2745,男,31-40岁,学习|科技|搞笑,进步青年型
2746,男,25-30岁,搞笑|游戏|音乐|动漫,宅文化型
2747,男,40岁以上,搞笑|游戏|音乐|动漫,宅文化型
2748,女,40岁以上,科技|学习|搞笑,进步青年型
2749,男,18岁以下,游戏|音乐|搞笑,宅文化型
2750,女,40岁以上,音乐|运动|美食,运动乐活型
2751,女,18-24岁,生活|美食,生活家型
2752,女,31-40岁,搞笑|游戏|音乐,宅文化型
2753,男,25-30岁,游戏|搞笑|动漫|音乐,宅文化型
2754,女,18-24岁,音乐|美食|运动,运动乐活型
2755,女,25-30岁,搞笑|游戏|音乐,宅文化型
2756,男,18-24岁,搞笑|游戏|动漫|音乐,宅文化型
2757,女,18-24岁,学习|科技,进步青年型
2758,女,18岁以下,动漫|生活|学习|宠物,动漫二次元型
2759,男,40岁以上,宠物|学习|生活|动漫,动漫二次元型
2760,女,31-40岁,美食|科技|运动,生活家型
2761,女,31-40岁,音乐|运动|美食,运动乐活型
2762,女,18岁以下,宠物|生活|动漫,动漫二次元型
2763,女,40岁以上,科技|学习|宠物,进步青年型
2764,男,40岁以上,搞笑|游戏|音乐,宅文化型
2765,男,18-24岁,科技|学习|宠物,进步青年型
2766,男,40岁以上,动漫|宠物,动漫二次元型
2767,男,31-40岁,游戏|音乐|动漫,宅文化型
2768,女,18-24岁,生活|美食|运动|科技,生活家型
2769,女,18-24岁,搞笑|动漫,宅文化型
2770,女,40岁以上,生活|美食|运动,生活家型
2771,女,31-40岁,游戏|搞笑,宅文化型
2772,女,31-40岁,生活|美食|科技|运动,生活家型
2773,男,18-24岁,音乐|美食|运动,运动乐活型
2774,男,18岁以下,搞笑|游戏|动漫,宅文化型
2775,女,31-40岁,音乐|美食,运动乐活型
2776,男,31-40岁,美食|科技|生活,生活家型
2777,女,25-30岁,搞笑|游戏|音乐,宅文化型
2778,女,18-24岁,运动|音乐,运动乐活型
2779,男,40岁以上,音乐|运动,运动乐活型
2780,男,40岁以上,游戏|搞笑,宅文化型
2781,男,25-30岁,搞笑|游戏|音乐|动漫,宅文化型
2782,男,40岁以上,搞笑|游戏|动漫,宅文化型
2783,男,18岁以下,游戏|搞笑,宅文化型
2784,女,31-40岁,科技|学习|搞笑|宠物,进步青年型
2785,女,31-40岁,运动|音乐,运动乐活型
2786,男,18岁以下,生活|科技|美食|运动,生活家型
2787,女,25-30岁,美食|生活|科技,生活家型
2788,男,18-24岁,生活|美食,生活家型
2789,男,18-24岁,宠物|生活,动漫二次元型
2790,女,18-24岁,动漫|宠物|生活|学习,动漫二次元型
2791,男,18-24岁,科技|搞笑,进步青年型
2792,男,18-24岁,学习|科技|搞笑|宠物,进步青年型
2793,男,25-30岁,生活|美食|运动,生活家型
2794,男,40岁以上,动漫|宠物,动漫二次元型
2795,男,31-40岁,学习|搞笑|宠物,进步青年型
2796,男,31-40岁,宠物|动漫|学习|生活,动漫二次元型
2797,男,18岁以下,学习|科技|宠物|搞笑,进步青年型
2798,男,18岁以下,音乐|运动,运动乐活型
2799,男,31-40岁,动漫|学习|生活,动漫二次元型
2800,男,40岁以上,学习|科技|搞笑,进步青年型
2801,男,18-24岁,学习|科技|搞笑,进步青年型
2802,男,18岁以下,美食|生活,生活家型
2803,男,18岁以下,科技|宠物,进步青年型
2804,男,31-40岁,学习|科技|搞笑,进步青年型
2805,女,18岁以下,搞笑|游戏,宅文化型
2806,男,40岁以上,音乐|运动|游戏|美食,运动乐活型
2807,男,31-40岁,生活|美食|运动,生活家型
2808,男,40岁以上,学习|科技|搞笑,进步青年型
2809,女,25-30岁,学习|科技|搞笑|宠物,进步青年型
2810,男,25-30岁,科技|学习|宠物|搞笑,进步青年型
2811,女,40岁以上,宠物|动漫|生活,动漫二次元型
2812,男,25-30岁,音乐|游戏|运动,运动乐活型
2813,男,40岁以上,学习|科技|搞笑,进步青年型
2814,男,40岁以上,学习|科技,进步青年型
2815,女,25-30岁,生活|美食|运动|科技,生活家型
2816,男,18-24岁,美食|生活,生活家型
2817,男,18岁以下,科技|学习,进步青年型
2818,女,25-30岁,生活|科技|运动,生活家型
2819,女,40岁以上,游戏|搞笑|音乐|动漫,宅文化型
2820,男,18岁以下,科技|搞笑|学习,进步青年型
2821,女,40岁以上,游戏|动漫|搞笑,宅文化型
2822,女,18岁以下,动漫|学习|宠物,动漫二次元型
2823,男,25-30岁,运动|游戏|美食,运动乐活型
2824,女,40岁以上,学习|科技|宠物,进步青年型
2825,女,18-24岁,运动|音乐|游戏,运动乐活型
2826,女,18岁以下,搞笑|游戏,宅文化型
2827,男,31-40岁,游戏|动漫|搞笑|音乐,宅文化型
2828,男,18-24岁,学习|科技,进步青年型
2829,女,25-30岁,运动|音乐|美食|游戏,运动乐活型
2830,女,25-30岁,学习|科技,进步青年型
2831,女,25-30岁,音乐|美食|运动,运动乐活型
2832,男,31-40岁,学习|科技|搞笑|宠物,进步青年型
2833,女,31-40岁,美食|运动,生活家型
2834,男,25-30岁,生活|美食,生活家型
2835,女,40岁以上,动漫|学习|生活,动漫二次元型
2836,女,25-30岁,学习|科技|搞笑,进步青年型
2837,女,18-24岁,美食|科技,生活家型
2838,男,40岁以上,学习|科技|宠物,进步青年型
2839,男,18-24岁,生活|美食|运动|科技,生活家型
2840,女,18-24岁,学习|科技|宠物|搞笑,进步青年型
2841,女,18-24岁,游戏|搞笑,宅文化型
2842,女,18-24岁,美食|生活,生活家型
2843,男,18-24岁,美食|生活|科技|运动,生活家型
2844,男,18-24岁,游戏|搞笑,宅文化型
2845,女,25-30岁,音乐|美食|游戏|运动,运动乐活型
2846,男,25-30岁,游戏|动漫|音乐,宅文化型
2847,女,18岁以下,搞笑|动漫|游戏,宅文化型
2848,男,18岁以下,音乐|运动,运动乐活型
2849,男,18-24岁,搞笑|音乐|动漫|游戏,宅文化型
2850,女,31-40岁,音乐|美食|运动|游戏,运动乐活型
2851,女,31-40岁,科技|搞笑|学习,进步青年型
2852,男,40岁以上,运动|音乐|美食,运动乐活型
2853,男,40岁以上,搞笑|游戏|音乐,宅文化型
2854,男,18岁以下,游戏|音乐|动漫|搞笑,宅文化型
2855,男,18岁以下,动漫|宠物|生活|学习,动漫二次元型
2856,男,18-24岁,美食|生活|科技|运动,生活家型
2857,男,31-40岁,运动|音乐,运动乐活型
2858,男,31-40岁,学习|科技|宠物|搞笑,进步青年型
2859,男,18岁以下,运动|游戏,运动乐活型
2860,女,18岁以下,宠物|动漫|学习|生活,动漫二次元型
2861,女,18岁以下,运动|音乐|美食,运动乐活型
2862,女,25-30岁,学习|科技,进步青年型
2863,女,18岁以下,运动|音乐,运动乐活型
2864,男,18-24岁,科技|学习|搞笑,进步青年型
2865,男,18-24岁,动漫|宠物,动漫二次元型
2866,男,18-24岁,动漫|生活|宠物,动漫二次元型
2867,女,25-30岁,科技|学习|宠物,进步青年型
2868,女,25-30岁,搞笑|游戏|音乐|动漫,宅文化型
2869,男,25-30岁,生活|美食|运动,生活家型
2870,女,25-30岁,游戏|音乐|动漫|搞笑,宅文化型
2871,女,40岁以上,科技|宠物,进步青年型
2872,男,25-30岁,音乐|运动|游戏|美食,运动乐活型
2873,女,18岁以下,音乐|运动|游戏|美食,运动乐活型
2874,男,18-24岁,学习|科技|搞笑|宠物,进步青年型
2875,女,40岁以上,运动|音乐|游戏,运动乐活型
2876,女,40岁以上,宠物|生活,动漫二次元型
2877,女,31-40岁,生活|美食|科技|运动,生活家型
2878,男,25-30岁,生活|美食|运动|科技,生活家型
2879,男,18岁以下,音乐|运动|游戏|美食,运动乐活型
2880,男,18-24岁,动漫|宠物|学习,动漫二次元型
2881,女,31-40岁,音乐|运动|游戏|美食,运动乐活型
2882,女,40岁以上,运动|音乐|游戏,运动乐活型
2883,男,31-40岁,运动|音乐|游戏,运动乐活型
2884,女,40岁以上,动漫|宠物,动漫二次元型
2885,女,18岁以下,生活|美食|运动|科技,生活家型
2886,女,31-40岁,宠物|生活|动漫|学习,动漫二次元型
2887,女,18岁以下,搞笑|游戏|动漫|音乐,宅文化型
2888,女,18岁以下,音乐|运动|游戏,运动乐活型
2889,女,18岁以下,学习|科技|搞笑|宠物,进步青年型
2890,女,18-24岁,美食|科技|运动,生活家型
2891,男,18-24岁,音乐|运动,运动乐活型
2892,男,40岁以上,美食|运动|科技|生活,生活家型
2893,女,31-40岁,运动|音乐,运动乐活型
2894,女,18-24岁,宠物|动漫|生活|学习,动漫二次元型
2895,女,40岁以上,游戏|搞笑|音乐|动漫,宅文化型
2896,女,31-40岁,宠物|动漫,动漫二次元型
2897,女,25-30岁,科技|学习,进步青年型
2898,女,25-30岁,搞笑|音乐|动漫,宅文化型
2899,女,18-24岁,音乐|美食|游戏|运动,运动乐活型
2900,女,40岁以上,音乐|运动|游戏,运动乐活型
